Brand;Model;Body_Type;Year;Price;Mileage;Engine_Size;Horsepower;Fuel_Type;Gender;Marital_Status;Has_Children;Social_Status
Hyundai;Tucson;Sedan;2020;25208;64512;2;237;Petrol;Female;Married;3;3
Hyundai;Santa Fe;Sedan;2021;33710;65042;2,5;140;Petrol;Female;Single;0;2
Honda;Accord;Sedan;2020;38298;65493;;260;Petrol;Female;Single;3;2
Ford;Explorer;Truck;2020;28898;15234;2;249;Petrol;Male;Single;2;2
Honda;Accord;Sedan;2020;20885;38992;2;353;Petrol;Male;Married;1;3
Kia;Optima;Truck;2021;16358;42266;3,5;263;Electric;Female;Married;1;4
Kia;Optima;Truck;2020;47613;48334;;159;Petrol;Female;Single;0;5
Tesla;Model S;Sedan;2019;39468;52732;2,5;294;Petrol;Female;Married;2;4
Kia;Soul;Sedan;2020;31285;17095;2,5;238;Petrol;Female;Married;1;3
Kia;Optima;Sedan;2020;49956;98844;2,5;211;Electric;Female;Married;3;2
Honda;Civic;Sedan;2018;34796;33448;1,8;254;Petrol;Male;Single;1;2
Kia;Optima;Sedan;2020;25594;87317;2;269;Petrol;Female;Married;0;3
Toyota;Corolla;Hatchback;2020;21807;53316;2;215;Petrol;Female;Single;3;4
Ford;Mustang;Sedan;2021;35280;34392;3,5;145;Petrol;Male;Single;0;1
Chevrolet;Equinox;Sedan;2018;33415;44268;2;213;Petrol;Male;Single;2;3
BMW;5 Series;Sedan;2020;30822;58734;3,5;276;Petrol;Male;Married;1;1
Hyundai;Sonata;Hatchback;2020;23423;19594;1,6;151;Petrol;Female;Single;1;1
Kia;Soul;Sedan;2020;39163;55711;2;169;Electric;Female;Single;2;4
Honda;Fit;Sedan;2021;47883;98501;1,6;217;Petrol;Male;Married;3;5
Chevrolet;Silverado;Sedan;2020;18426;55029;3,5;191;Petrol;Female;Single;1;2
Toyota;Prius;Sedan;2021;46112;26437;2;233;Petrol;Female;Married;2;3
Tesla;Model S;Sedan;2020;23058;61020;3,5;334;Petrol;Male;Married;2;3
Ford;F-150;Sedan;2019;35169;77100;2;139;Petrol;Female;Single;2;4
Honda;Fit;Sedan;2019;29896;27385;2;117;Petrol;Male;Married;2;4
Kia;Sportage;Hatchback;2020;32590;53248;2;148;Petrol;Male;Single;3;3
BMW;X3;Sedan;2019;49071;80184;1,8;391;Petrol;Male;Married;3;3
Nissan;Sentra;Sedan;2019;33953;97054;2;108;Petrol;Male;Single;2;4
Tesla;Model X;Sedan;2021;25825;55300;;338;Petrol;Male;Married;2;2
Toyota;Corolla;Sedan;2020;32936;47964;2;127;Petrol;Male;Married;2;1
Toyota;Prius;Hatchback;2018;23642;93829;1,6;375;Petrol;Male;Married;2;5
Toyota;RAV4;Sedan;2019;21729;58532;2;330;Electric;Female;Single;2;5
Chevrolet;Camaro;Truck;2020;32644;70573;2;271;Petrol;Male;Single;2;1
Tesla;Model X;Sedan;2020;46261;88137;3,5;370;Petrol;Female;Married;2;5
Ford;Fusion;Sedan;2021;18620;93265;2,5;398;Petrol;Male;Married;2;2
Chevrolet;Silverado;Sedan;2019;28800;60582;1,8;332;Petrol;Male;Married;1;1
Tesla;Model X;Sedan;2018;45383;17142;2;219;Petrol;Male;Single;0;3
Kia;Sportage;Sedan;2021;36286;21782;2,5;191;Petrol;Female;Married;1;2
Mercedes;GLC;Sedan;2021;46483;69853;2;203;Petrol;Female;Married;0;2
Chevrolet;Camaro;Sedan;2020;21202;20311;1,6;275;Petrol;Female;Single;1;2
Toyota;Prius;Sedan;2020;43884;34554;3,5;268;Petrol;Male;Married;2;3
Nissan;Altima;Sedan;2020;35620;39017;2;390;Electric;Female;Married;2;3
Mercedes;GLC;Sedan;2020;16621;40080;2;356;Petrol;Male;Single;3;2
Tesla;Model S;Truck;2019;46949;72809;2;383;Petrol;Male;Married;2;1
Tesla;Model S;Sedan;2021;33626;76088;2;204;Petrol;Female;Married;3;1
BMW;X3;Sedan;2020;36204;83046;2;391;Petrol;Female;Married;2;5
Mercedes;GLE;Sedan;2020;30311;11961;3,5;125;Petrol;Female;Single;3;2
Toyota;Corolla;Sedan;2020;37993;47634;2;180;Electric;Male;Married;0;2
Kia;Optima;Truck;2019;45702;29118;3,5;129;Petrol;Male;Married;0;1
BMW;5 Series;Sedan;2021;41824;17689;2;368;Petrol;Male;Married;3;4
Tesla;Model X;Sedan;2019;26942;62397;3,5;186;Petrol;Female;Married;1;5
Ford;Explorer;Sedan;2021;39183;85456;2;133;Petrol;Female;Married;2;4
Toyota;RAV4;Sedan;2020;24291;81959;2,5;353;Petrol;Female;Married;3;4
Ford;Fusion;Sedan;2020;32921;91755;3,5;293;Petrol;Female;Married;3;4
Nissan;Rogue;Sedan;2019;33331;6555;1,8;229;Petrol;Female;Single;3;3
Toyota;RAV4;Sedan;2020;41862;67951;2;317;Petrol;Male;Single;0;5
Nissan;Sentra;Hatchback;2020;25465;19225;1,6;186;Petrol;Female;Single;2;4
Ford;Mustang;Sedan;2020;43851;56585;;313;Petrol;Male;Single;0;5
Tesla;Model S;Sedan;2020;33525;26070;2;161;Electric;Male;Married;2;3
Mercedes;GLE;Hatchback;2020;24154;34868;1,6;283;Petrol;Female;Single;0;2
Hyundai;Elantra;Sedan;2020;32461;61240;2,5;215;Petrol;Female;Single;2;3
Honda;Civic;Sedan;2021;44588;60441;2,5;292;Petrol;Male;Married;1;1
Nissan;Rogue;Hatchback;2020;34785;33618;2;179;Petrol;Female;Single;2;4
Toyota;Corolla;Sedan;2018;24289;57241;2,5;232;Petrol;Female;Single;3;4
BMW;3 Series;Sedan;2019;27455;48055;2,5;270;Petrol;Female;Married;2;4
Mercedes;GLC;Hatchback;2019;27784;35173;2;165;Electric;Male;Single;1;3
Ford;Explorer;Sedan;2019;29458;17634;3,5;321;Petrol;Female;Married;2;5
Toyota;Prius;Sedan;2018;33580;31906;2;183;Petrol;Female;Single;1;5
Nissan;Maxima;Sedan;2021;21896;27460;2,5;373;Petrol;Female;Married;1;3
Tesla;Model S;Sedan;2020;38114;40788;3,5;171;Petrol;Female;Married;3;1
Toyota;Camry;Sedan;2020;38297;85819;2;352;Petrol;Male;Married;0;2
Ford;Fusion;Sedan;2019;38068;71720;;173;Petrol;Female;Married;3;2
BMW;X5;Sedan;2020;35307;42730;;373;Electric;Female;Single;3;2
Honda;Accord;Sedan;2021;39802;56560;1,6;253;Petrol;Female;Married;3;3
Hyundai;Elantra;Sedan;2020;46102;72825;2;376;Petrol;Male;Married;2;3
Toyota;Camry;Sedan;2019;47904;31549;1,8;381;Petrol;Female;Married;2;1
BMW;X3;Sedan;2018;42651;68276;2;218;Petrol;Female;Single;1;1
Honda;Civic;Sedan;2021;44622;86494;1,8;335;Petrol;Male;Married;3;3
BMW;5 Series;Sedan;2021;27964;10041;;398;Electric;Female;Married;2;5
Toyota;Prius;Sedan;2019;22650;25789;3,5;320;Electric;Female;Single;0;4
BMW;3 Series;Sedan;2020;27955;10696;2;198;Petrol;Female;Married;0;4
Tesla;Model Y;Sedan;2020;36051;7359;2,5;291;Petrol;Female;Single;3;1
Mercedes;E-Class;Sedan;2019;17282;48661;2;234;Petrol;Male;Married;0;1
BMW;X3;Hatchback;2021;40023;29956;3,5;234;Petrol;Male;Married;0;2
BMW;X5;Sedan;2021;38263;72434;3,5;287;Petrol;Male;Single;2;1
Toyota;Corolla;Sedan;2020;23281;10611;1,8;368;Petrol;Female;Single;3;1
Hyundai;Elantra;Sedan;2021;43651;38953;1,8;368;Petrol;Female;Single;3;3
Mercedes;GLC;Sedan;2020;40083;17652;1,8;228;Petrol;Female;Single;1;4
Kia;Soul;Sedan;2021;38367;45850;2;276;Petrol;Male;Single;2;2
Mercedes;GLC;Sedan;2020;22739;35450;2;318;Petrol;Male;Married;0;3
Nissan;Rogue;Sedan;2021;20433;45156;1,8;116;Petrol;Female;Single;2;5
Hyundai;Sonata;Sedan;2020;36801;64708;2;197;Electric;Male;Single;2;1
Nissan;Altima;Sedan;2018;16162;39853;2,5;245;Petrol;Female;Married;2;5
Honda;Fit;Sedan;2021;27057;10904;3,5;154;Petrol;Male;Single;2;2
BMW;X5;Sedan;2021;49607;70743;2;150;Petrol;Male;Single;3;1
Honda;CR-V;Sedan;2021;22149;59066;2,5;161;Petrol;Male;Married;1;2
Toyota;Prius;Sedan;2020;28914;98194;;233;Petrol;Female;Married;1;3
BMW;X5;Sedan;2019;47481;36466;1,6;222;Petrol;Male;Single;3;4
Honda;Accord;Sedan;2020;38834;30368;3,5;370;Petrol;Female;Married;3;2
BMW;X3;Truck;2021;30581;57031;3,5;330;Petrol;Male;Single;1;4
Chevrolet;Malibu;Sedan;2018;37142;64357;1,6;235;Petrol;Male;Married;0;5
Tesla;Model Y;Hatchback;2020;21552;28072;;218;Petrol;Female;Single;1;4
Mercedes;GLC;Sedan;2021;32059;96834;;389;Petrol;Male;Single;2;1
Tesla;Model Y;Sedan;2021;39305;98255;2,5;118;Petrol;Male;Married;1;4
Toyota;RAV4;Sedan;2020;31585;50014;2;377;Petrol;Male;Married;3;4
Toyota;Prius;Sedan;2021;23282;66826;1,8;206;Petrol;Female;Married;2;1
BMW;X3;Sedan;2021;37958;73723;1,8;287;Petrol;Female;Married;1;4
Honda;Accord;Sedan;2021;46548;74587;2;162;Petrol;Female;Single;2;2
Hyundai;Elantra;Truck;2021;25514;27798;2,5;285;Petrol;Female;Married;0;3
Toyota;Corolla;Truck;2020;16765;69384;3,5;385;Electric;Male;Single;1;1
Mercedes;GLC;Sedan;2020;46226;24247;2;280;Petrol;Male;Single;0;4
Nissan;Altima;Sedan;2019;27437;55175;1,8;365;Petrol;Female;Single;1;2
Tesla;Model S;Sedan;2021;47903;58046;2,5;232;Petrol;Female;Married;1;4
BMW;5 Series;Sedan;2019;34050;84263;2,5;116;Electric;Male;Married;2;1
Ford;Explorer;Sedan;2020;26042;7164;2;299;Petrol;Female;Single;0;2
Honda;Civic;Sedan;2019;22445;29974;2;305;Electric;Male;Single;2;1
Chevrolet;Equinox;Sedan;2021;15342;11121;2;158;Electric;Female;Single;0;4
Tesla;Model S;Hatchback;2019;30433;58629;2,5;127;Petrol;Female;Single;3;5
Honda;CR-V;Sedan;2020;34750;99122;2,5;196;Petrol;Male;Married;2;3
BMW;X3;Sedan;2020;48810;87444;3,5;334;Petrol;Male;Married;0;1
Nissan;Rogue;Sedan;2021;26080;78807;2;191;Petrol;Male;Single;0;3
Chevrolet;Equinox;Sedan;2021;15305;39723;2,5;388;Petrol;Female;Single;2;3
Mercedes;GLC;Sedan;2020;32973;56798;2,5;300;Petrol;Female;Married;0;4
Kia;Sorento;Sedan;2020;28831;71559;1,8;311;Petrol;Male;Married;3;3
BMW;X5;Truck;2021;42061;34823;1,6;237;Electric;Male;Married;3;2
Nissan;Rogue;Hatchback;2020;15694;35626;2,5;279;Petrol;Female;Married;2;1
Ford;Explorer;Sedan;2020;25281;14148;2;242;Petrol;Female;Married;1;3
Chevrolet;Malibu;Sedan;2020;43219;96097;2,5;368;Petrol;Male;Married;2;4
Ford;Fusion;Sedan;2020;39690;5235;2;113;Electric;Male;Married;0;3
Toyota;Prius;Sedan;2019;41573;6815;1,8;354;Electric;Female;Married;1;4
BMW;5 Series;Sedan;2020;22616;33956;2;123;Petrol;Male;Married;3;1
BMW;3 Series;Sedan;2018;46710;80312;;279;Petrol;Female;Married;2;5
Honda;Accord;Sedan;2018;27957;70773;2,5;391;Petrol;Male;Single;0;4
Nissan;Altima;Sedan;2021;37100;91465;1,8;205;Petrol;Male;Single;3;1
Nissan;Sentra;Sedan;2018;28427;31166;1,8;340;Petrol;Male;Single;3;1
Ford;Fusion;Hatchback;2020;47005;10064;2,5;212;Petrol;Male;Single;2;4
BMW;3 Series;Sedan;2020;26617;17172;2;132;Petrol;Male;Married;0;5
Honda;Accord;Sedan;2021;20894;65497;2;376;Petrol;Female;Single;3;1
Mercedes;C-Class;Sedan;2020;32611;73445;3,5;181;Electric;Female;Single;0;4
BMW;5 Series;Sedan;2019;32183;89765;2;188;Petrol;Female;Single;3;1
Hyundai;Tucson;Sedan;2020;49949;74665;2;224;Petrol;Female;Single;2;5
Nissan;Sentra;Truck;2020;47721;35789;2;218;Electric;Female;Married;1;1
Hyundai;Tucson;Sedan;2018;33418;66648;1,6;171;Petrol;Female;Married;1;5
Kia;Soul;Sedan;2021;46689;53324;;259;Petrol;Female;Single;3;5
Chevrolet;Silverado;Sedan;2018;20989;96686;2;322;Petrol;Female;Single;0;2
Mercedes;GLC;Sedan;2020;15035;60152;;364;Petrol;Male;Single;3;4
Nissan;Rogue;Sedan;2021;22840;79419;3,5;353;Electric;Female;Single;2;4
Tesla;Model X;Sedan;2021;47794;28742;2;315;Petrol;Female;Married;0;2
Toyota;Camry;Sedan;2020;36419;58140;2;168;Petrol;Male;Married;3;3
Ford;Mustang;Sedan;2020;38371;88686;1,8;225;Petrol;Male;Single;1;4
Tesla;Model X;Sedan;2018;43391;17496;2,5;241;Petrol;Male;Single;1;2
Chevrolet;Malibu;Sedan;2020;31550;85286;;122;Petrol;Male;Married;0;2
Chevrolet;Equinox;Sedan;2021;16565;90131;2,5;208;Petrol;Female;Single;2;3
Chevrolet;Equinox;Sedan;2019;22177;27280;2,5;314;Petrol;Male;Married;3;5
Hyundai;Sonata;Truck;2019;30121;9335;2;222;Petrol;Female;Married;2;3
Ford;Explorer;Sedan;2020;27826;72239;1,8;188;Petrol;Female;Married;2;1
Tesla;Model 3;Sedan;2020;33617;33739;2;342;Petrol;Male;Single;1;4
Nissan;Sentra;Sedan;2020;25550;24831;2,5;350;Petrol;Female;Single;3;4
Chevrolet;Silverado;Hatchback;2020;43162;40074;3,5;193;Petrol;Female;Married;2;2
Ford;F-150;Sedan;2021;45783;96461;1,6;221;Petrol;Male;Married;0;3
Toyota;Corolla;Truck;2019;25636;31940;2;255;Petrol;Female;Single;2;3
Nissan;Sentra;Sedan;2019;16932;71785;2;345;Petrol;Male;Married;2;4
Toyota;Corolla;Sedan;2021;27195;42447;2;366;Petrol;Male;Married;0;4
Mercedes;GLC;Sedan;2020;27821;80032;;397;Petrol;Male;Single;1;4
Ford;F-150;Sedan;2021;17275;32965;2;338;Petrol;Male;Married;2;4
Mercedes;C-Class;Sedan;2021;30305;74163;2;242;Electric;Male;Single;2;1
Chevrolet;Camaro;Sedan;2021;24788;46230;2,5;210;Petrol;Female;Single;1;2
BMW;5 Series;Truck;2018;40461;77602;2;334;Petrol;Female;Married;2;3
BMW;3 Series;Sedan;2020;18684;72996;1,6;288;Petrol;Female;Married;1;4
Nissan;Rogue;Sedan;2018;28087;70949;1,8;152;Petrol;Female;Married;0;2
Chevrolet;Equinox;Sedan;2018;43170;32280;2,5;355;Petrol;Female;Married;1;4
Toyota;Corolla;Hatchback;2019;35617;43781;2;375;Petrol;Female;Single;0;3
Ford;Fusion;Hatchback;2021;36031;50178;2;378;Petrol;Female;Single;3;3
Toyota;Prius;Sedan;2019;45821;18953;2;236;Electric;Male;Single;2;5
Mercedes;GLE;Sedan;2020;25061;58132;2;167;Petrol;Female;Single;0;4
Ford;Explorer;Truck;2020;40625;58849;1,6;157;Electric;Female;Single;2;1
BMW;5 Series;Sedan;2020;19365;98008;2,5;329;Petrol;Female;Married;2;5
Toyota;Corolla;Sedan;2021;34228;50307;2,5;281;Petrol;Female;Married;1;3
Hyundai;Santa Fe;Sedan;2021;42794;69084;2;117;Petrol;Female;Single;3;3
Ford;Explorer;Sedan;2020;45749;89887;1,6;144;Petrol;Female;Married;0;4
Toyota;RAV4;Sedan;2020;28376;14737;1,6;107;Electric;Male;Single;0;2
Ford;Fusion;Sedan;2020;30970;79795;1,8;327;Petrol;Female;Single;1;3
Toyota;RAV4;Sedan;2019;36462;39441;2;103;Electric;Male;Single;2;2
Toyota;Camry;Truck;2020;20512;12059;2;190;Petrol;Female;Single;2;2
Kia;Soul;Sedan;2019;41556;35081;2;219;Petrol;Male;Single;3;2
Kia;Sportage;Sedan;2019;22556;29855;;180;Petrol;Female;Married;3;5
Nissan;Maxima;Sedan;2019;49704;7952;1,6;228;Petrol;Female;Single;0;3
Tesla;Model X;Sedan;2019;23048;57127;;392;Petrol;Male;Single;0;2
Toyota;Prius;Sedan;2021;33218;62642;1,8;365;Petrol;Female;Married;2;3
Toyota;Camry;Sedan;2019;18820;27860;;219;Petrol;Male;Single;2;2
Tesla;Model Y;Sedan;2020;42463;28887;1,8;143;Electric;Female;Single;1;1
Mercedes;GLC;Hatchback;2021;43239;48749;2;289;Petrol;Female;Married;0;2
Toyota;Camry;Sedan;2021;22134;66110;2;223;Petrol;Female;Married;0;4
Toyota;Prius;Sedan;2020;36764;34673;2;292;Petrol;Male;Single;3;1
Kia;Sportage;Sedan;2018;18832;20555;1,8;287;Petrol;Female;Married;0;5
Kia;Optima;Sedan;2019;21620;31993;2,5;234;Petrol;Female;Married;0;1
Hyundai;Santa Fe;Sedan;2018;29126;83207;2,5;232;Petrol;Female;Married;2;3
Ford;Fusion;Sedan;2021;46324;62219;2;273;Petrol;Male;Single;2;5
Mercedes;GLC;Sedan;2021;18997;51008;2;267;Petrol;Male;Married;0;1
Nissan;Altima;Sedan;2021;45206;47156;1,6;291;Petrol;Male;Married;3;1
Toyota;RAV4;Sedan;2020;25833;80439;2;238;Petrol;Male;Single;3;1
Chevrolet;Malibu;Sedan;2021;32584;31602;1,6;272;Petrol;Male;Single;2;2
Toyota;Corolla;Sedan;2020;36422;94382;2;380;Petrol;Female;Single;1;1
Honda;Civic;Hatchback;2020;25191;78649;2;223;Petrol;Male;Married;1;5
Mercedes;C-Class;Truck;2021;49277;74290;2,5;219;Petrol;Male;Single;1;4
BMW;5 Series;Hatchback;2018;36673;8290;1,8;231;Petrol;Female;Single;0;1
Kia;Sorento;Sedan;2020;34855;46473;2;390;Electric;Male;Single;3;3
Hyundai;Santa Fe;Sedan;2020;30025;10567;1,6;328;Petrol;Male;Single;2;1
Ford;Explorer;Hatchback;2021;47672;28178;2;255;Petrol;Male;Single;2;5
Nissan;Sentra;Sedan;2018;21914;9661;1,6;260;Petrol;Female;Single;2;4
Honda;Accord;Sedan;2020;23014;34867;2,5;155;Petrol;Male;Married;2;1
Hyundai;Tucson;Sedan;2020;46715;26322;2,5;390;Petrol;Male;Married;3;1
Honda;Fit;Sedan;2019;30217;22782;;157;Petrol;Female;Single;2;3
Toyota;Corolla;Sedan;2019;18722;96187;3,5;362;Petrol;Female;Married;3;2
Ford;Mustang;Sedan;2021;22414;23982;2;351;Petrol;Male;Single;2;2
Toyota;RAV4;Sedan;2021;47936;35699;3,5;302;Petrol;Male;Married;3;4
Chevrolet;Silverado;Sedan;2019;32344;23306;1,6;117;Electric;Female;Married;1;1
Chevrolet;Camaro;Sedan;2020;23797;88275;2,5;352;Electric;Female;Married;2;5
Honda;Fit;Sedan;2021;44793;82468;;329;Electric;Male;Single;0;3
Chevrolet;Malibu;Truck;2021;16632;66465;2,5;335;Petrol;Female;Single;2;3
Hyundai;Sonata;Truck;2019;47903;31219;2,5;210;Petrol;Female;Single;1;2
BMW;X3;Sedan;2020;38877;62260;2;229;Petrol;Female;Married;0;4
Mercedes;GLE;Sedan;2020;18462;92979;2;285;Petrol;Male;Single;3;2
Hyundai;Santa Fe;Sedan;2018;22117;82518;2,5;207;Petrol;Male;Single;1;4
Mercedes;GLE;Hatchback;2020;44166;58787;1,6;283;Petrol;Female;Married;1;5
Kia;Soul;Hatchback;2020;27928;99304;2;365;Petrol;Male;Single;0;2
BMW;3 Series;Sedan;2021;32582;60483;;133;Petrol;Female;Single;3;3
Tesla;Model 3;Sedan;2018;29605;28196;1,8;361;Petrol;Male;Married;1;4
Honda;Civic;Sedan;2020;29810;96773;2;341;Petrol;Male;Married;0;5
BMW;3 Series;Sedan;2018;18727;62512;2;178;Petrol;Female;Married;3;5
Toyota;Camry;Sedan;2021;36891;17690;2,5;174;Petrol;Female;Single;1;3
BMW;3 Series;Hatchback;2021;42395;73339;3,5;184;Petrol;Male;Single;2;3
Hyundai;Tucson;Truck;2020;23177;77941;1,6;300;Petrol;Female;Single;3;4
Tesla;Model X;Truck;2020;27644;16969;2;148;Petrol;Male;Married;1;4
Ford;Fusion;Sedan;2020;26004;23588;2;378;Petrol;Female;Single;1;2
Nissan;Maxima;Sedan;2021;18692;14591;2;309;Petrol;Female;Single;1;4
Mercedes;E-Class;Sedan;2019;19645;70207;1,6;336;Petrol;Female;Married;0;5
Nissan;Rogue;Sedan;2018;30729;19761;1,8;397;Petrol;Female;Single;1;5
Nissan;Rogue;Sedan;2018;32738;82165;1,8;342;Electric;Female;Single;1;3
Nissan;Altima;Hatchback;2021;45850;68118;;309;Petrol;Male;Single;2;5
Kia;Sportage;Truck;2019;15528;62838;;200;Petrol;Female;Married;1;3
Hyundai;Santa Fe;Truck;2019;44347;62065;;322;Petrol;Female;Married;3;2
Ford;Mustang;Sedan;2020;26057;36509;2,5;358;Petrol;Male;Married;1;2
Tesla;Model S;Truck;2019;20417;52092;3,5;155;Electric;Female;Married;2;2
BMW;X3;Sedan;2019;16040;81324;2;284;Petrol;Female;Married;0;1
Chevrolet;Equinox;Truck;2020;23429;87486;1,8;370;Petrol;Male;Married;0;4
Hyundai;Santa Fe;Sedan;2021;48260;99789;;193;Petrol;Male;Single;1;5
Hyundai;Sonata;Sedan;2021;32608;28330;2;137;Petrol;Male;Single;2;4
Mercedes;GLE;Sedan;2021;47454;74435;1,8;397;Petrol;Female;Single;0;1
Toyota;Prius;Sedan;2021;38401;92854;1,6;268;Petrol;Female;Married;1;3
Mercedes;E-Class;Truck;2021;26280;64963;2;213;Petrol;Female;Single;0;2
Chevrolet;Equinox;Sedan;2021;35454;93737;2;367;Petrol;Male;Single;2;2
Ford;Mustang;Sedan;2020;17262;48637;2;387;Petrol;Female;Married;2;1
Mercedes;E-Class;Sedan;2019;45262;21818;2,5;302;Petrol;Male;Single;0;1
Toyota;Prius;Sedan;2019;34654;30114;3,5;254;Petrol;Female;Married;1;4
BMW;3 Series;Sedan;2021;16289;77969;2;263;Electric;Male;Single;3;3
Honda;CR-V;Hatchback;2020;49588;97198;2;374;Petrol;Male;Married;1;2
Toyota;RAV4;Sedan;2020;17747;22074;1,8;176;Petrol;Female;Married;1;2
Honda;Accord;Hatchback;2021;22306;77419;2;186;Petrol;Female;Married;2;2
Mercedes;GLE;Sedan;2020;39258;92638;2;135;Electric;Male;Single;2;5
Toyota;RAV4;Hatchback;2021;15225;76252;2;189;Petrol;Male;Married;0;2
Toyota;Corolla;Sedan;2021;47203;62314;2;253;Petrol;Female;Single;1;2
BMW;X3;Sedan;2021;29444;35706;2,5;122;Petrol;Female;Married;3;1
Hyundai;Sonata;Sedan;2019;35949;48563;3,5;283;Petrol;Female;Married;0;3
BMW;X3;Hatchback;2021;27063;56026;3,5;353;Petrol;Female;Single;1;4
Tesla;Model 3;Sedan;2021;41937;42575;1,8;315;Petrol;Male;Married;0;5
Mercedes;GLC;Sedan;2021;18573;97932;1,6;109;Petrol;Female;Married;3;1
Mercedes;GLE;Sedan;2018;44932;77416;3,5;289;Petrol;Female;Married;2;4
Nissan;Rogue;Sedan;2020;47100;95456;1,8;388;Petrol;Male;Married;3;5
Tesla;Model Y;Sedan;2020;40992;93073;3,5;270;Petrol;Male;Married;2;5
Tesla;Model S;Sedan;2019;33722;94658;3,5;150;Petrol;Male;Married;2;2
Hyundai;Tucson;Sedan;2021;45297;34762;2;220;Petrol;Female;Single;3;5
Nissan;Altima;Sedan;2020;38649;29937;2;111;Electric;Male;Single;0;4
Tesla;Model S;Sedan;2020;41490;86623;;293;Electric;Male;Married;2;4
Nissan;Rogue;Sedan;2018;40840;92585;;329;Petrol;Male;Married;3;4
Mercedes;C-Class;Hatchback;2020;47992;77309;2,5;399;Petrol;Female;Single;2;4
Ford;Fusion;Sedan;2021;37739;69586;2,5;287;Electric;Female;Married;2;1
Mercedes;GLC;Sedan;2019;35170;83805;2;235;Petrol;Male;Single;3;4
Toyota;Camry;Sedan;2018;15760;39975;2;227;Petrol;Female;Married;0;2
Toyota;RAV4;Sedan;2019;47668;91826;1,6;330;Petrol;Male;Single;1;5
Tesla;Model 3;Hatchback;2019;22714;46075;2,5;149;Petrol;Female;Married;0;3
Chevrolet;Malibu;Sedan;2020;19726;67523;;321;Petrol;Male;Single;1;4
Honda;CR-V;Sedan;2020;24328;82142;;307;Petrol;Male;Single;2;2
Ford;Explorer;Sedan;2020;17709;48159;2;142;Petrol;Female;Single;2;1
Ford;F-150;Sedan;2021;32132;96467;2,5;292;Petrol;Female;Married;2;3
Mercedes;C-Class;Sedan;2020;29326;49245;2;379;Petrol;Male;Single;3;1
Kia;Sportage;Sedan;2020;44888;90361;3,5;323;Petrol;Female;Single;0;5
Ford;Explorer;Sedan;2020;39202;67878;2;240;Petrol;Male;Single;2;2
Hyundai;Santa Fe;Sedan;2021;33669;32040;2,5;159;Petrol;Male;Single;3;2
BMW;5 Series;Sedan;2019;49827;52089;1,6;392;Petrol;Female;Married;0;2
Honda;CR-V;Sedan;2020;43083;22759;2;180;Electric;Female;Married;0;5
Kia;Soul;Sedan;2021;23229;47681;1,8;210;Petrol;Male;Single;1;2
Kia;Sorento;Sedan;2021;19770;72756;;366;Petrol;Female;Married;3;3
Ford;F-150;Truck;2021;17742;33505;;377;Petrol;Male;Single;1;4
Kia;Optima;Sedan;2018;15829;65169;;381;Petrol;Male;Married;1;4
Kia;Sorento;Sedan;2021;28976;26795;2,5;118;Petrol;Male;Married;2;5
Kia;Sorento;Sedan;2018;39438;33090;2;210;Petrol;Female;Single;1;1
Kia;Optima;Sedan;2020;34701;37407;2;302;Petrol;Male;Married;1;5
BMW;3 Series;Sedan;2018;37053;90650;;307;Petrol;Female;Married;0;5
Toyota;Corolla;Truck;2021;19252;7389;2,5;238;Petrol;Male;Single;2;5
Nissan;Sentra;Sedan;2020;38536;54615;2;198;Petrol;Female;Single;2;3
Chevrolet;Silverado;Sedan;2020;40482;48557;1,8;338;Petrol;Female;Single;0;3
Ford;Fusion;Sedan;2021;45390;99162;2;395;Petrol;Female;Single;3;1
Ford;Fusion;Sedan;2021;30731;56696;2,5;126;Petrol;Female;Single;1;3
Kia;Soul;Sedan;2020;26122;33594;2;365;Petrol;Male;Married;1;1
Hyundai;Santa Fe;Truck;2020;22253;31142;1,8;164;Petrol;Female;Single;3;3
Hyundai;Sonata;Sedan;2019;27761;82159;;334;Petrol;Female;Single;0;4
Hyundai;Santa Fe;Truck;2021;36654;30688;2;375;Petrol;Female;Married;2;4
Nissan;Altima;Hatchback;2020;33485;18616;2,5;198;Petrol;Male;Single;3;2
Toyota;RAV4;Sedan;2019;38288;38889;3,5;351;Petrol;Male;Married;3;5
Mercedes;GLC;Hatchback;2021;23578;39912;2;349;Petrol;Female;Single;0;5
Mercedes;GLC;Sedan;2020;38274;63543;2;115;Petrol;Male;Married;1;5
Kia;Optima;Sedan;2021;17076;37138;2;382;Petrol;Male;Married;2;3
Mercedes;GLC;Sedan;2020;21633;66639;2,5;280;Petrol;Male;Single;3;4
Nissan;Maxima;Sedan;2018;37765;52669;1,6;143;Petrol;Male;Married;0;3
Chevrolet;Silverado;Sedan;2020;25107;30041;2;320;Petrol;Male;Single;1;5
Tesla;Model X;Sedan;2020;37047;54989;;307;Petrol;Male;Single;3;3
Kia;Optima;Sedan;2021;37006;69199;2;296;Petrol;Female;Single;3;3
Tesla;Model 3;Sedan;2020;32955;81214;2;284;Petrol;Female;Married;0;1
Ford;Explorer;Sedan;2021;38703;76043;2,5;354;Petrol;Male;Married;3;4
Toyota;Prius;Sedan;2020;43971;7353;2;360;Petrol;Male;Single;3;4
Kia;Sorento;Sedan;2020;48824;58304;2;374;Petrol;Male;Married;2;5
